 0	0.00	4.77	135	0.8	1.1	-0.15	-0.10	0.02595	0.00021	2.50000	9182
 0	0.00	4.77	135	0.8	1.1	-0.10	-0.05	0.02475	0.00020	2.50000	8596
 0	0.00	4.77	135	0.8	1.1	-0.05	0.00	0.02444	0.00020	2.50000	8511
 0	0.00	4.77	135	0.8	1.1	0.00	0.05	0.02385	0.00021	2.50000	7519
 0	0.00	4.77	135	0.8	1.1	0.05	0.10	0.02398	0.00022	2.50000	7016
 0	0.00	4.77	135	0.8	1.1	0.10	0.15	0.02273	0.00021	2.50000	6621
 0	0.00	4.77	135	0.8	1.1	0.15	0.20	0.02249	0.00023	2.50000	5928
 0	0.00	4.77	135	0.8	1.1	0.20	0.00	0.02248	0.00023	2.50000	5621
 0	0.00	4.77	135	0.8	1.1	0.25	0.30	0.02280	0.00026	2.50000	4764
 0	0.00	4.77	135	0.8	1.1	0.30	0.35	0.02257	0.00027	2.50000	4353
 0	0.00	4.77	135	0.8	1.1	0.35	0.40	0.02195	0.00027	2.50000	3974
 0	0.00	4.77	135	0.8	1.1	0.40	0.45	0.02220	0.00029	2.50000	3673
 0	0.00	4.77	135	0.8	1.1	0.45	0.50	0.02188	0.00031	2.50000	3149
 0	0.00	4.77	135	0.8	1.1	0.50	0.55	0.02087	0.00031	2.50000	3005
 0	0.00	4.77	135	0.8	1.1	0.55	0.60	0.02138	0.00035	2.50000	2301
 0	0.00	4.77	135	0.8	1.1	0.60	0.65	0.02186	0.00037	2.50000	2226
 0	0.00	4.77	135	0.8	1.1	0.65	0.70	0.02105	0.00038	2.50000	2005
 0	0.00	4.77	135	0.8	1.1	0.70	0.75	0.01985	0.00038	2.50000	1745
 0	0.00	4.77	135	0.8	1.1	0.75	0.80	0.01963	0.00040	2.50000	1523
 0	0.00	4.77	135	0.8	1.1	0.80	0.85	0.02079	0.00045	2.50000	1370
 0	0.00	4.77	135	0.8	1.1	0.85	0.90	0.01961	0.00045	2.50000	1217
 0	0.00	4.77	135	0.8	1.1	0.90	0.95	0.01948	0.00050	2.50000	977
 0	0.00	4.77	135	0.8	1.1	0.95	1.00	0.01756	0.00046	2.50000	934
 0	0.00	4.77	135	1.1	1.3	-0.55	-0.50	0.04932	0.00074	2.50000	2671
 0	0.00	4.77	135	1.1	1.3	-0.50	-0.45	0.04598	0.00069	2.50000	2724
 0	0.00	4.77	135	1.1	1.3	-0.45	-0.40	0.04462	0.00068	2.50000	2709
 0	0.00	4.77	135	1.1	1.3	-0.40	-0.35	0.04017	0.00062	2.50000	2588
 0	0.00	4.77	135	1.1	1.3	-0.35	-0.30	0.03864	0.00061	2.50000	2494
 0	0.00	4.77	135	1.1	1.3	-0.30	-0.25	0.03652	0.00059	2.50000	2361
 0	0.00	4.77	135	1.1	1.3	-0.25	-0.20	0.03476	0.00060	2.50000	2117
 0	0.00	4.77	135	1.1	1.3	-0.20	-0.15	0.03513	0.00066	2.50000	1813
 0	0.00	4.77	135	1.1	1.3	-0.15	-0.10	0.03433	0.00066	2.50000	1694
 0	0.00	4.77	135	1.1	1.3	-0.10	-0.05	0.03200	0.00065	2.50000	1543
 0	0.00	4.77	135	1.1	1.3	-0.05	0.00	0.03268	0.00070	2.50000	1429
 0	0.00	4.77	135	1.1	1.3	0.00	0.05	0.03272	0.00077	2.50000	1216
 0	0.00	4.77	135	1.1	1.3	0.05	0.10	0.03474	0.00085	2.50000	1145
 0	0.00	4.77	135	1.1	1.3	0.10	0.15	0.03451	0.00092	2.50000	981
 0	0.00	4.77	135	1.1	1.3	0.15	0.20	0.03292	0.00098	2.50000	815
 0	0.00	4.77	135	1.1	1.3	0.20	0.00	0.03740	0.00119	2.50000	691
 0	0.00	4.77	135	1.1	1.3	0.25	0.30	0.03244	0.00109	2.50000	639
 0	0.00	4.77	135	1.1	1.3	0.30	0.35	0.03625	0.00134	2.50000	527
 0	0.00	4.77	135	1.1	1.3	0.35	0.40	0.03628	0.00156	2.50000	411
 0	0.00	4.77	135	1.1	1.3	0.40	0.45	0.03611	0.00168	2.50000	358
 0	0.00	4.77	135	1.1	1.3	0.45	0.50	0.03496	0.00171	2.50000	316
 0	0.00	4.77	135	1.1	1.3	0.50	0.55	0.03545	0.00190	2.50000	280
 0	0.00	4.77	135	1.1	1.3	0.55	0.60	0.03288	0.00188	2.50000	237
 0	0.00	4.77	135	1.1	1.3	0.60	0.65	0.03842	0.00245	2.50000	195
 0	0.00	4.77	135	1.1	1.3	0.65	0.70	0.04464	0.00341	2.50000	133
 0	0.00	4.77	135	1.1	1.3	0.70	0.75	0.03893	0.00307	2.50000	109
 0	0.00	4.77	135	1.1	1.3	0.75	0.80	0.02987	0.00255	2.50000	104
 0	0.00	4.77	135	1.1	1.3	0.80	0.85	0.03728	0.00356	2.50000	85
 0	0.00	4.77	135	1.1	1.3	0.85	0.90	0.04528	0.00466	2.50000	79
 0	0.00	4.77	135	1.1	1.3	0.90	0.95	0.04871	0.00504	2.50000	67
 0	0.00	4.77	135	1.1	1.3	0.95	1.00	0.03331	0.00402	2.50000	62
 0	0.00	4.77	225	0.8	1.1	-0.55	-0.50	0.03735	0.00028	2.50000	10457
 0	0.00	4.77	225	0.8	1.1	-0.50	-0.45	0.03532	0.00026	2.50000	10768
 0	0.00	4.77	225	0.8	1.1	-0.45	-0.40	0.03290	0.00024	2.50000	10145
 0	0.00	4.77	225	0.8	1.1	-0.40	-0.35	0.03181	0.00023	2.50000	10742
 0	0.00	4.77	225	0.8	1.1	-0.35	-0.30	0.03029	0.00022	2.50000	10653
 0	0.00	4.77	225	0.8	1.1	-0.30	-0.25	0.02982	0.00022	2.50000	10068
 0	0.00	4.77	225	0.8	1.1	-0.25	-0.20	0.02811	0.00022	2.50000	9788
 0	0.00	4.77	225	0.8	1.1	-0.20	-0.15	0.02680	0.00021	2.50000	9658
 0	0.00	4.77	225	0.8	1.1	-0.15	-0.10	0.02595	0.00021	2.50000	9182
 0	0.00	4.77	225	0.8	1.1	-0.10	-0.05	0.02475	0.00021	2.50000	8596
 0	0.00	4.77	225	0.8	1.1	-0.05	0.00	0.02444	0.00020	2.50000	8511
 0	0.00	4.77	225	0.8	1.1	0.00	0.05	0.02385	0.00021	2.50000	7519
 0	0.00	4.77	225	0.8	1.1	0.05	0.10	0.02398	0.00022	2.50000	7016
 0	0.00	4.77	225	0.8	1.1	0.10	0.15	0.02273	0.00022	2.50000	6621
 0	0.00	4.77	225	0.8	1.1	0.15	0.20	0.02249	0.00023	2.50000	5928
 0	0.00	4.77	225	0.8	1.1	0.20	0.00	0.02248	0.00024	2.50000	5621
 0	0.00	4.77	225	0.8	1.1	0.25	0.30	0.02280	0.00026	2.50000	4764
 0	0.00	4.77	225	0.8	1.1	0.30	0.35	0.02257	0.00026	2.50000	4353
 0	0.00	4.77	225	0.8	1.1	0.35	0.40	0.02195	0.00028	2.50000	3974
 0	0.00	4.77	225	0.8	1.1	0.40	0.45	0.02220	0.00029	2.50000	3673
 0	0.00	4.77	225	0.8	1.1	0.45	0.50	0.02188	0.00031	2.50000	3149
 0	0.00	4.77	225	0.8	1.1	0.50	0.55	0.02087	0.00031	2.50000	3005
 0	0.00	4.77	225	0.8	1.1	0.55	0.60	0.02138	0.00036	2.50000	2301
 0	0.00	4.77	225	0.8	1.1	0.60	0.65	0.02186	0.00038	2.50000	2226
 0	0.00	4.77	225	0.8	1.1	0.65	0.70	0.02105	0.00037	2.50000	2005
 0	0.00	4.77	225	0.8	1.1	0.70	0.75	0.01985	0.00038	2.50000	1745
 0	0.00	4.77	225	0.8	1.1	0.75	0.80	0.01963	0.00040	2.50000	1523
 0	0.00	4.77	225	0.8	1.1	0.80	0.85	0.02079	0.00044	2.50000	1370
 0	0.00	4.77	225	0.8	1.1	0.85	0.90	0.01961	0.00045	2.50000	1217
 0	0.00	4.77	225	0.8	1.1	0.90	0.95	0.01948	0.00050	2.50000	977
 0	0.00	4.77	225	0.8	1.1	0.95	1.00	0.01756	0.00046	2.50000	934
 0	0.00	4.77	225	1.1	1.3	-0.55	-0.50	0.04932	0.00075	2.50000	2671
 0	0.00	4.77	225	1.1	1.3	-0.50	-0.45	0.04598	0.00069	2.50000	2724
 0	0.00	4.77	225	1.1	1.3	-0.45	-0.40	0.04462	0.00068	2.50000	2709
 0	0.00	4.77	225	1.1	1.3	-0.40	-0.35	0.04017	0.00062	2.50000	2588
 0	0.00	4.77	225	1.1	1.3	-0.35	-0.30	0.03864	0.00060	2.50000	2494
 0	0.00	4.77	225	1.1	1.3	-0.30	-0.25	0.03652	0.00059	2.50000	2361
 0	0.00	4.77	225	1.1	1.3	-0.25	-0.20	0.03476	0.00060	2.50000	2117
 0	0.00	4.77	225	1.1	1.3	-0.20	-0.15	0.03513	0.00066	2.50000	1813
 0	0.00	4.77	225	1.1	1.3	-0.15	-0.10	0.03433	0.00066	2.50000	1694
 0	0.00	4.77	225	1.1	1.3	-0.10	-0.05	0.03200	0.00065	2.50000	1543
 0	0.00	4.77	225	1.1	1.3	-0.05	0.00	0.03268	0.00070	2.50000	1429
 0	0.00	4.77	225	1.1	1.3	0.00	0.05	0.03272	0.00077	2.50000	1216
 0	0.00	4.77	225	1.1	1.3	0.05	0.10	0.03474	0.00085	2.50000	1145
 0	0.00	4.77	225	1.1	1.3	0.10	0.15	0.03451	0.00092	2.50000	981
 0	0.00	4.77	225	1.1	1.3	0.15	0.20	0.03292	0.00098	2.50000	815
 0	0.00	4.77	225	1.1	1.3	0.20	0.00	0.03740	0.00119	2.50000	691
 0	0.00	4.77	225	1.1	1.3	0.25	0.30	0.03244	0.00109	2.50000	639
 0	0.00	4.77	225	1.1	1.3	0.30	0.35	0.03625	0.00133	2.50000	527
 0	0.00	4.77	225	1.1	1.3	0.35	0.40	0.03628	0.00156	2.50000	411
 0	0.00	4.77	225	1.1	1.3	0.40	0.45	0.03611	0.00168	2.50000	358
 0	0.00	4.77	225	1.1	1.3	0.45	0.50	0.03496	0.00171	2.50000	316
 0	0.00	4.77	225	1.1	1.3	0.50	0.55	0.03545	0.00190	2.50000	280
 0	0.00	4.77	225	1.1	1.3	0.55	0.60	0.03288	0.00188	2.50000	237
 0	0.00	4.77	225	1.1	1.3	0.60	0.65	0.03842	0.00245	2.50000	195
 0	0.00	4.77	225	1.1	1.3	0.65	0.70	0.04464	0.00341	2.50000	133
 0	0.00	4.77	225	1.1	1.3	0.70	0.75	0.03893	0.00307	2.50000	109
 0	0.00	4.77	225	1.1	1.3	0.75	0.80	0.02987	0.00255	2.50000	104
 0	0.00	4.77	225	1.1	1.3	0.80	0.85	0.03728	0.00358	2.50000	85
 0	0.00	4.77	225	1.1	1.3	0.85	0.90	0.04528	0.00466	2.50000	79
 0	0.00	4.77	225	1.1	1.3	0.90	0.95	0.04871	0.00504	2.50000	67
 0	0.00	4.77	225	1.1	1.3	0.95	1.00	0.03331	0.00402	2.50000	62
 0	0.00	4.77	315	0.8	1.1	-0.55	-0.50	0.03735	0.00028	2.50000	10457
 0	0.00	4.77	315	0.8	1.1	-0.50	-0.45	0.03532	0.00026	2.50000	10768
 0	0.00	4.77	315	0.8	1.1	-0.45	-0.40	0.03290	0.00025	2.50000	10145
 0	0.00	4.77	315	0.8	1.1	-0.40	-0.35	0.03181	0.00023	2.50000	10742
 0	0.00	4.77	315	0.8	1.1	-0.35	-0.30	0.03029	0.00022	2.50000	10653
 0	0.00	4.77	315	0.8	1.1	-0.30	-0.25	0.02982	0.00022	2.50000	10068
 0	0.00	4.77	315	0.8	1.1	-0.25	-0.20	0.02811	0.00022	2.50000	9788
 0	0.00	4.77	315	0.8	1.1	-0.20	-0.15	0.02680	0.00021	2.50000	9658
 0	0.00	4.77	315	0.8	1.1	-0.15	-0.10	0.02595	0.00021	2.50000	9182
 0	0.00	4.77	315	0.8	1.1	-0.10	-0.05	0.02475	0.00021	2.50000	8596
 0	0.00	4.77	315	0.8	1.1	-0.05	0.00	0.02444	0.00020	2.50000	8511
 0	0.00	4.77	315	0.8	1.1	0.00	0.05	0.02385	0.00021	2.50000	7519
 0	0.00	4.77	315	0.8	1.1	0.05	0.10	0.02398	0.00022	2.50000	7016
 0	0.00	4.77	315	0.8	1.1	0.10	0.15	0.02273	0.00022	2.50000	6621
 0	0.00	4.77	315	0.8	1.1	0.15	0.20	0.02249	0.00023	2.50000	5928
 0	0.00	4.77	315	0.8	1.1	0.20	0.00	0.02248	0.00024	2.50000	5621
 0	0.00	4.77	315	0.8	1.1	0.25	0.30	0.02280	0.00026	2.50000	4764
 0	0.00	4.77	315	0.8	1.1	0.30	0.35	0.02257	0.00027	2.50000	4353
 0	0.00	4.77	315	0.8	1.1	0.35	0.40	0.02195	0.00027	2.50000	3974
 0	0.00	4.77	315	0.8	1.1	0.40	0.45	0.02220	0.00029	2.50000	3673
 0	0.00	4.77	315	0.8	1.1	0.45	0.50	0.02188	0.00031	2.50000	3149
 0	0.00	4.77	315	0.8	1.1	0.50	0.55	0.02087	0.00031	2.50000	3005
 0	0.00	4.77	315	0.8	1.1	0.55	0.60	0.02138	0.00036	2.50000	2301
 0	0.00	4.77	315	0.8	1.1	0.60	0.65	0.02186	0.00037	2.50000	2226
 0	0.00	4.77	315	0.8	1.1	0.65	0.70	0.02105	0.00038	2.50000	2005
 0	0.00	4.77	315	0.8	1.1	0.70	0.75	0.01985	0.00039	2.50000	1745
 0	0.00	4.77	315	0.8	1.1	0.75	0.80	0.01963	0.00040	2.50000	1523
 0	0.00	4.77	315	0.8	1.1	0.80	0.85	0.02079	0.00044	2.50000	1370
 0	0.00	4.77	315	0.8	1.1	0.85	0.90	0.01961	0.00045	2.50000	1217
 0	0.00	4.77	315	0.8	1.1	0.90	0.95	0.01948	0.00050	2.50000	977
 0	0.00	4.77	315	0.8	1.1	0.95	1.00	0.01756	0.00046	2.50000	934
 0	0.00	4.77	315	1.1	1.3	-0.55	-0.50	0.04932	0.00075	2.50000	2671
 0	0.00	4.77	315	1.1	1.3	-0.50	-0.45	0.04598	0.00069	2.50000	2724
 0	0.00	4.77	315	1.1	1.3	-0.45	-0.40	0.04462	0.00068	2.50000	2709
 0	0.00	4.77	315	1.1	1.3	-0.40	-0.35	0.04017	0.00062	2.50000	2588
 0	0.00	4.77	315	1.1	1.3	-0.35	-0.30	0.03864	0.00061	2.50000	2494
 0	0.00	4.77	315	1.1	1.3	-0.30	-0.25	0.03652	0.00059	2.50000	2361
 0	0.00	4.77	315	1.1	1.3	-0.25	-0.20	0.03476	0.00059	2.50000	2117
 0	0.00	4.77	315	1.1	1.3	-0.20	-0.15	0.03513	0.00066	2.50000	1813
 0	0.00	4.77	315	1.1	1.3	-0.15	-0.10	0.03433	0.00066	2.50000	1694
 0	0.00	4.77	315	1.1	1.3	-0.10	-0.05	0.03200	0.00065	2.50000	1543
 0	0.00	4.77	315	1.1	1.3	-0.05	0.00	0.03268	0.00070	2.50000	1429
 0	0.00	4.77	315	1.1	1.3	0.00	0.05	0.03272	0.00077	2.50000	1216
 0	0.00	4.77	315	1.1	1.3	0.05	0.10	0.03474	0.00085	2.50000	1145
 0	0.00	4.77	315	1.1	1.3	0.10	0.15	0.03451	0.00092	2.50000	981
 0	0.00	4.77	315	1.1	1.3	0.15	0.20	0.03292	0.00098	2.50000	815
 0	0.00	4.77	315	1.1	1.3	0.20	0.00	0.03740	0.00119	2.50000	691
 0	0.00	4.77	315	1.1	1.3	0.25	0.30	0.03244	0.00109	2.50000	639
 0	0.00	4.77	315	1.1	1.3	0.30	0.35	0.03625	0.00134	2.50000	527
 0	0.00	4.77	315	1.1	1.3	0.35	0.40	0.03628	0.00156	2.50000	411
 0	0.00	4.77	315	1.1	1.3	0.40	0.45	0.03611	0.00168	2.50000	358
 0	0.00	4.77	315	1.1	1.3	0.45	0.50	0.03496	0.00171	2.50000	316
 0	0.00	4.77	315	1.1	1.3	0.50	0.55	0.03545	0.00190	2.50000	280
 0	0.00	4.77	315	1.1	1.3	0.55	0.60	0.03288	0.00188	2.50000	237
 0	0.00	4.77	315	1.1	1.3	0.60	0.65	0.03842	0.00245	2.50000	195
 0	0.00	4.77	315	1.1	1.3	0.65	0.70	0.04464	0.00341	2.50000	133
 0	0.00	4.77	315	1.1	1.3	0.70	0.75	0.03893	0.00307	2.50000	109
 0	0.00	4.77	315	1.1	1.3	0.75	0.80	0.02987	0.00255	2.50000	104
 0	0.00	4.77	315	1.1	1.3	0.80	0.85	0.03728	0.00358	2.50000	85
 0	0.00	4.77	315	1.1	1.3	0.85	0.90	0.04528	0.00466	2.50000	79
 0	0.00	4.77	315	1.1	1.3	0.90	0.95	0.04871	0.00504	2.50000	67
 0	0.00	4.77	315	1.1	1.3	0.95	1.00	0.03331	0.00402	2.50000	62
 0	0.00	6.41	45	0.8	1.1	-0.55	-0.50	0.03714	0.00027	2.50000	10584
 0	0.00	6.41	45	0.8	1.1	-0.50	-0.45	0.03535	0.00026	2.50000	10737
 0	0.00	6.41	45	0.8	1.1	-0.45	-0.40	0.03294	0.00024	2.50000	10261
 0	0.00	6.41	45	0.8	1.1	-0.40	-0.35	0.03162	0.00023	2.50000	10658
 0	0.00	6.41	45	0.8	1.1	-0.35	-0.30	0.02982	0.00022	2.50000	10631
 0	0.00	6.41	45	0.8	1.1	-0.30	-0.25	0.02938	0.00022	2.50000	10231
 0	0.00	6.41	45	0.8	1.1	-0.25	-0.20	0.02780	0.00021	2.50000	9777
 0	0.00	6.41	45	0.8	1.1	-0.20	-0.15	0.02654	0.00020	2.50000	9725
 0	0.00	6.41	45	0.8	1.1	-0.15	-0.10	0.02573	0.00020	2.50000	9245
 0	0.00	6.41	45	0.8	1.1	-0.10	-0.05	0.02453	0.00020	2.50000	8645
 0	0.00	6.41	45	0.8	1.1	-0.05	0.00	0.02406	0.00020	2.50000	8638
 0	0.00	6.41	45	0.8	1.1	0.00	0.05	0.02339	0.00021	2.50000	7636
 0	0.00	6.41	45	0.8	1.1	0.05	0.10	0.02359	0.00022	2.50000	7128
 0	0.00	6.41	45	0.8	1.1	0.10	0.15	0.02246	0.00021	2.50000	6691
 0	0.00	6.41	45	0.8	1.1	0.15	0.20	0.02193	0.00022	2.50000	5931
 0	0.00	6.41	45	0.8	1.1	0.20	0.00	0.02182	0.00023	2.50000	5606
 0	0.00	6.41	45	0.8	1.1	0.25	0.30	0.02262	0.00026	2.50000	4838
 0	0.00	6.41	45	0.8	1.1	0.30	0.35	0.02199	0.00026	2.50000	4391
 0	0.00	6.41	45	0.8	1.1	0.35	0.40	0.02139	0.00026	2.50000	4018
 0	0.00	6.41	45	0.8	1.1	0.40	0.45	0.02130	0.00027	2.50000	3692
 0	0.00	6.41	45	0.8	1.1	0.45	0.50	0.02147	0.00013	2.50000	3185
 0	0.00	6.41	45	0.8	1.1	0.50	0.55	0.02074	0.00031	2.50000	2976
 0	0.00	6.41	45	0.8	1.1	0.55	0.60	0.02136	0.00035	2.50000	2294
 0	0.00	6.41	45	0.8	1.1	0.60	0.65	0.02102	0.00036	2.50000	2237
 0	0.00	6.41	45	0.8	1.1	0.65	0.70	0.02114	0.00038	2.50000	2006
 0	0.00	6.41	45	0.8	1.1	0.70	0.75	0.01943	0.00038	2.50000	1720
 0	0.00	6.41	45	0.8	1.1	0.75	0.80	0.01953	0.00040	2.50000	1501
 0	0.00	6.41	45	0.8	1.1	0.80	0.85	0.02005	0.00043	2.50000	1346
 0	0.00	6.41	45	0.8	1.1	0.85	0.90	0.01885	0.00044	2.50000	1202
 0	0.00	6.41	45	0.8	1.1	0.90	0.95	0.01867	0.00049	2.50000	978
 0	0.00	6.41	45	0.8	1.1	0.95	1.00	0.01686	0.00045	2.50000	920
 0	0.00	6.41	45	1.1	1.3	-0.55	-0.50	0.04795	0.00080	2.50000	2215
 0	0.00	6.41	45	1.1	1.3	-0.50	-0.45	0.04523	0.00074	2.50000	2287
 0	0.00	6.41	45	1.1	1.3	-0.45	-0.40	0.04440	0.00073	2.50000	2227
 0	0.00	6.41	45	1.1	1.3	-0.40	-0.35	0.04052	0.00067	2.50000	2226
 0	0.00	6.41	45	1.1	1.3	-0.35	-0.30	0.03896	0.00065	2.50000	2136
 0	0.00	6.41	45	1.1	1.3	-0.30	-0.25	0.03645	0.00064	2.50000	1920
 0	0.00	6.41	45	1.1	1.3	-0.25	-0.20	0.03462	0.00064	2.50000	1815
 0	0.00	6.41	45	1.1	1.3	-0.20	-0.15	0.03421	0.00068	2.50000	1553
 0	0.00	6.41	45	1.1	1.3	-0.15	-0.10	0.03263	0.00068	2.50000	1432
 0	0.00	6.41	45	1.1	1.3	-0.10	-0.05	0.03201	0.00069	2.50000	1324
 0	0.00	6.41	45	1.1	1.3	-0.05	0.00	0.03127	0.00074	2.50000	1174
 0	0.00	6.41	45	1.1	1.3	0.00	0.05	0.03168	0.00083	2.50000	969
 0	0.00	6.41	45	1.1	1.3	0.05	0.10	0.03311	0.00088	2.50000	944
 0	0.00	6.41	45	1.1	1.3	0.10	0.15	0.03099	0.00090	2.50000	819
 0	0.00	6.41	45	1.1	1.3	0.15	0.20	0.03144	0.00099	2.50000	702
 0	0.00	6.41	45	1.1	1.3	0.20	0.00	0.03781	0.00126	2.50000	631
